HomeTeam,AwayTeam,FTHG,FTAG,FTR
Middlesbrough,Man United,0,1,A
Newcastle,Blackburn,0,1,A
Tottenham,Charlton,0,1,A
Wolves,Leeds,3,1,H
Southampton,Arsenal,0,1,A
Aston Villa,Portsmouth,2,1,H
Bolton,Man United,1,2,A
Chelsea,Liverpool,0,1,A
Everton,Arsenal,1,1,D
Man City,Charlton,1,1,D
Middlesbrough,Fulham,2,1,H
Newcastle,Leeds,1,0,H
Southampton,Leicester,0,0,D
Tottenham,Birmingham,4,1,H
Wolves,Blackburn,2,2,D
Arsenal,Middlesbrough,4,1,H
Birmingham,Southampton,2,1,H
Blackburn,Bolton,3,4,A
Charlton,Wolves,2,0,H
Fulham,Everton,2,1,H
Leeds,Tottenham,0,1,A
Liverpool,Aston Villa,1,0,H
Portsmouth,Man City,4,2,H
Leicester,Chelsea,0,4,A
Man United,Newcastle,0,0,D
Bolton,Portsmouth,1,0,H
Everton,Charlton,0,1,A
Man City,Blackburn,1,1,D
Middlesbrough,Leicester,3,3,D
Southampton,Leeds,2,1,H
Tottenham,Liverpool,2,1,H
Wolves,Man United,1,0,H
Aston Villa,Arsenal,0,2,A
Chelsea,Birmingham,0,0,D
Newcastle,Fulham,3,1,H
Wolves,Liverpool,1,1,D
Birmingham,Newcastle,1,1,D
Charlton,Bolton,1,2,A
Fulham,Tottenham,2,1,H
Leeds,Middlesbrough,0,3,A
Leicester,Aston Villa,0,5,A
Liverpool,Everton,0,0,D
Man United,Southampton,3,2,H
Portsmouth,Wolves,0,0,D
Arsenal,Man City,2,1,H
Blackburn,Chelsea,2,3,A
Aston Villa,Leeds,2,0,H
Bolton,Liverpool,2,2,D
Everton,Man United,3,4,A
Middlesbrough,Blackburn,0,1,A
Newcastle,Leicester,3,1,H
Southampton,Fulham,0,0,D
Tottenham,Portsmouth,4,3,H
Wolves,Arsenal,1,3,A
Chelsea,Charlton,1,0,H
Man City,Birmingham,0,0,D
Arsenal,Southampton,2,0,H
Leeds,Wolves,4,1,H
Leicester,Bolton,1,1,D
Birmingham,Everton,3,0,H
Blackburn,Newcastle,1,1,D
Charlton,Tottenham,2,4,A
Fulham,Aston Villa,1,2,A
Liverpool,Man City,2,1,H
Man United,Middlesbrough,2,3,A
Portsmouth,Chelsea,0,2,A
Bolton,Man City,1,3,A
Charlton,Blackburn,3,2,H
Chelsea,Arsenal,1,2,A
Man United,Leeds,1,1,D
Newcastle,Middlesbrough,2,1,H
Southampton,Everton,3,3,D
Wolves,Fulham,2,1,H
Aston Villa,Birmingham,2,2,D
Tottenham,Leicester,4,4,D
Arsenal,Charlton,2,1,H
Blackburn,Southampton,1,1,D
Everton,Aston Villa,2,0,H
Fulham,Man United,1,1,D
Leicester,Wolves,0,0,D
Man City,Chelsea,0,1,A
Leeds,Liverpool,2,2,D
Portsmouth,Newcastle,1,1,D
Birmingham,Middlesbrough,3,1,H
Birmingham,Bolton,2,0,H
Middlesbrough,Tottenham,1,0,H
Birmingham,Leicester,0,1,A
Blackburn,Arsenal,0,2,A
Bolton,Chelsea,0,2,A
Charlton,Middlesbrough,1,0,H
Everton,Portsmouth,1,0,H
Fulham,Leeds,2,0,H
Man City,Man United,4,1,H
Southampton,Liverpool,2,0,H
Tottenham,Newcastle,1,0,H
Wolves,Aston Villa,0,4,A
Liverpool,Portsmouth,3,0,H
Arsenal,Bolton,2,1,H
Aston Villa,Blackburn,0,2,A
Chelsea,Fulham,2,1,H
Leicester,Everton,1,1,D
Liverpool,Wolves,1,0,H
Man United,Tottenham,3,0,H
Middlesbrough,Birmingham,5,3,H
Newcastle,Charlton,3,1,H
Portsmouth,Southampton,1,0,H
Leeds,Man City,2,1,H
Birmingham,Leeds,4,1,H
Blackburn,Portsmouth,1,2,A
Charlton,Aston Villa,1,2,A
Chelsea,Wolves,5,2,H
Everton,Middlesbrough,1,1,D
Man City,Fulham,0,0,D
Southampton,Tottenham,1,0,H
Arsenal,Man United,1,1,D
Bolton,Newcastle,1,0,H
Leicester,Liverpool,0,0,D
Fulham,Birmingham,0,0,D
Middlesbrough,Bolton,2,0,H
Newcastle,Everton,4,2,H
Tottenham,Chelsea,0,1,A
Wolves,Southampton,1,4,A
Aston Villa,Man City,1,1,D
Liverpool,Blackburn,4,0,H
Leeds,Leicester,3,2,H
Arsenal,Liverpool,4,2,H
Everton,Tottenham,3,1,H
Birmingham,Man United,1,2,A
Blackburn,Leeds,1,2,A
Bolton,Aston Villa,2,2,D
Charlton,Portsmouth,1,1,D
Chelsea,Middlesbrough,0,0,D
Leicester,Fulham,0,2,A
Man City,Wolves,3,3,D
Newcastle,Arsenal,0,0,D
Aston Villa,Chelsea,3,2,H
Fulham,Blackburn,3,4,A
Liverpool,Charlton,0,1,A
Middlesbrough,Southampton,3,1,H
Portsmouth,Birmingham,3,1,H
Tottenham,Man City,1,1,D
Wolves,Bolton,1,2,A
Leeds,Everton,1,1,D
Man United,Leicester,1,0,H
Arsenal,Leeds,5,0,H
Blackburn,Leicester,1,0,H
Bolton,Tottenham,2,0,H
Charlton,Birmingham,1,1,D
Chelsea,Everton,0,0,D
Liverpool,Fulham,0,0,D
Man City,Southampton,1,3,A
Portsmouth,Man United,1,0,H
Wolves,Middlesbrough,2,0,H
Aston Villa,Newcastle,0,0,D
Man United,Charlton,2,0,H
Everton,Blackburn,0,1,A
Fulham,Charlton,2,0,H
Leicester,Man City,1,1,D
Man United,Liverpool,0,1,A
Middlesbrough,Aston Villa,1,2,A
Southampton,Bolton,1,2,A
Birmingham,Wolves,2,2,D
Leeds,Portsmouth,1,2,A
Newcastle,Chelsea,2,1,H
Tottenham,Arsenal,2,2,D
Arsenal,Birmingham,0,0,D
Blackburn,Man United,1,0,H
Charlton,Leicester,2,2,D
Chelsea,Southampton,4,0,H
Man City,Newcastle,1,0,H
Portsmouth,Fulham,1,1,D
Wolves,Everton,2,1,H
Aston Villa,Tottenham,1,0,H
Bolton,Leeds,4,1,H
Liverpool,Middlesbrough,2,0,H
Portsmouth,Arsenal,1,1,D
Birmingham,Liverpool,0,3,A
Everton,Bolton,1,2,A
Leeds,Charlton,3,3,D
Leicester,Portsmouth,3,1,H
Man United,Chelsea,1,1,D
Middlesbrough,Man City,2,1,H
Southampton,Aston Villa,1,1,D
Tottenham,Blackburn,1,0,H
Fulham,Arsenal,0,1,A
Newcastle,Wolves,1,1,D
Southampton,Newcastle,3,3,D
Arsenal,Leicester,2,1,H
Aston Villa,Man United,0,2,A
Blackburn,Birmingham,1,1,D
Bolton,Fulham,0,2,A
Charlton,Southampton,2,1,H
Chelsea,Leeds,1,0,H
Liverpool,Newcastle,1,1,D
Man City,Everton,5,1,H
Portsmouth,Middlesbrough,5,1,H
Wolves,Tottenham,0,2,A
